16:33:43.177821 ARP, Request who-has 192.168.139.1 (Broadcast) tell 192.168.139.142, length 46
16:33:45.565975 IP 192.168.139.142.37850 > 192.168.139.254.sunrpc: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.565985 IP 192.168.139.142.37851 > 192.168.139.1.submission: Flags [S], seq 1830387104, win 1024, options [mss 1460], length 0
16:33:46.566074 IP 192.168.139.142.37851 > 192.168.139.1.smux: Flags [S], seq 1830387104, win 1024, options [mss 1460], length 0
16:33:46.566128 IP 192.168.139.142.37850 > 192.168.139.1.5900: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.566185 IP 192.168.139.142.37850 > 192.168.139.2.5900: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.566226 IP 192.168.139.142.37850 > 192.168.139.143.5900: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.566300 IP 192.168.139.142.37850 > 192.168.139.144.5900: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.566342 IP 192.168.139.142.37850 > 192.168.139.1.ssh: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.566383 IP 192.168.139.142.37850 > 192.168.139.2.ssh: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.566422 IP 192.168.139.142.37850 > 192.168.139.143.ssh: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.566465 IP 192.168.139.142.37850 > 192.168.139.144.ssh: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.566491 IP 192.168.139.142.37850 > 192.168.139.1.pop3s: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.566530 IP 192.168.139.142.37850 > 192.168.139.2.pop3s: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.566606 IP 192.168.139.2.5900 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.566633 IP 192.168.139.2.ssh > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.566657 IP 192.168.139.2.pop3s > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.566696 IP 192.168.139.143.5900 > 192.168.139.142.37850: Flags [S.], seq 1865055581, ack 1830321570, win 5840, options [mss 1460], length 0
16:33:46.566722 IP 192.168.139.143.ssh > 192.168.139.142.37850: Flags [S.], seq 1867596171, ack 1830321570, win 5840, options [mss 1460], length 0
16:33:46.566757 IP 192.168.139.144.5900 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.566790 IP 192.168.139.144.ssh > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.566834 IP 192.168.139.142.37850 > 192.168.139.143.pop3s: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.566860 IP 192.168.139.142.37850 > 192.168.139.143.5900: Flags [R], seq 1830321570, win 0, length 0
16:33:46.566932 IP 192.168.139.142.37850 > 192.168.139.143.ssh: Flags [R], seq 1830321570, win 0, length 0
16:33:46.566977 IP 192.168.139.142.37850 > 192.168.139.144.pop3s: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567030 IP 192.168.139.142.37850 > 192.168.139.1.8888: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567086 IP 192.168.139.142.37850 > 192.168.139.2.8888: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567125 IP 192.168.139.142.37850 > 192.168.139.143.8888: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567170 IP 192.168.139.142.37850 > 192.168.139.144.8888: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567229 IP 192.168.139.143.pop3s > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.567252 IP 192.168.139.143.8888 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.567302 IP 192.168.139.144.pop3s > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.567320 IP 192.168.139.144.8888 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.567358 IP 192.168.139.2.8888 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.567385 IP 192.168.139.142.37850 > 192.168.139.1.smtp: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567404 IP 192.168.139.142.37850 > 192.168.139.2.smtp: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567454 IP 192.168.139.2.smtp > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.567494 IP 192.168.139.142.37850 > 192.168.139.143.smtp: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567522 IP 192.168.139.142.37850 > 192.168.139.144.smtp: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567571 IP 192.168.139.142.37850 > 192.168.139.1.http-alt: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567642 IP 192.168.139.142.37850 > 192.168.139.2.http-alt: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567686 IP 192.168.139.142.37850 > 192.168.139.143.http-alt: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567705 IP 192.168.139.142.37850 > 192.168.139.144.http-alt: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567743 IP 192.168.139.142.37850 > 192.168.139.1.telnet: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567805 IP 192.168.139.142.37850 > 192.168.139.2.telnet: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567830 IP 192.168.139.142.37850 > 192.168.139.143.telnet: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567872 IP 192.168.139.142.37850 > 192.168.139.144.telnet: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567938 IP 192.168.139.142.37850 > 192.168.139.1.sunrpc: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.567985 IP 192.168.139.142.37850 > 192.168.139.2.sunrpc: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.568038 IP 192.168.139.142.37850 > 192.168.139.143.sunrpc: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.568077 IP 192.168.139.142.37850 > 192.168.139.144.sunrpc: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.568115 IP 192.168.139.142.37850 > 192.168.139.2.netbios-ssn: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.568168 IP 192.168.139.142.37850 > 192.168.139.143.netbios-ssn: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.568208 IP 192.168.139.2.http-alt > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.568233 IP 192.168.139.2.telnet > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.568272 IP 192.168.139.2.sunrpc > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.568296 IP 192.168.139.2.netbios-ssn > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.568333 IP 192.168.139.143.smtp > 192.168.139.142.37850: Flags [S.], seq 1870304235, ack 1830321570, win 5840, options [mss 1460], length 0
16:33:46.568356 IP 192.168.139.143.http-alt > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.568379 IP 192.168.139.143.telnet > 192.168.139.142.37850: Flags [S.], seq 1858981481, ack 1830321570, win 5840, options [mss 1460], length 0
16:33:46.568402 IP 192.168.139.143.sunrpc > 192.168.139.142.37850: Flags [S.], seq 1871655833, ack 1830321570, win 5840, options [mss 1460], length 0
16:33:46.568428 IP 192.168.139.143.netbios-ssn > 192.168.139.142.37850: Flags [S.], seq 1868702692, ack 1830321570, win 5840, options [mss 1460], length 0
16:33:46.568502 IP 192.168.139.144.smtp > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.568526 IP 192.168.139.144.http-alt > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.568548 IP 192.168.139.144.telnet > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.568570 IP 192.168.139.144.sunrpc > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.568610 IP 192.168.139.142.37850 > 192.168.139.143.smtp: Flags [R], seq 1830321570, win 0, length 0
16:33:46.568635 IP 192.168.139.142.37850 > 192.168.139.143.telnet: Flags [R], seq 1830321570, win 0, length 0
16:33:46.568657 IP 192.168.139.142.37850 > 192.168.139.143.sunrpc: Flags [R], seq 1830321570, win 0, length 0
16:33:46.568680 IP 192.168.139.142.37850 > 192.168.139.143.netbios-ssn: Flags [R], seq 1830321570, win 0, length 0
16:33:46.673802 IP 192.168.139.142.37851 > 192.168.139.1.sunrpc: Flags [S], seq 1830387104, win 1024, options [mss 1460], length 0
16:33:46.673877 IP 192.168.139.142.37851 > 192.168.139.1.telnet: Flags [S], seq 1830387104, win 1024, options [mss 1460], length 0
16:33:46.673896 IP 192.168.139.142.37851 > 192.168.139.1.http-alt: Flags [S], seq 1830387104, win 1024, options [mss 1460], length 0
16:33:46.673912 IP 192.168.139.142.37851 > 192.168.139.1.smtp: Flags [S], seq 1830387104, win 1024, options [mss 1460], length 0
16:33:46.673940 IP 192.168.139.142.37851 > 192.168.139.1.8888: Flags [S], seq 1830387104, win 1024, options [mss 1460], length 0
16:33:46.673957 IP 192.168.139.142.37851 > 192.168.139.1.pop3s: Flags [S], seq 1830387104, win 1024, options [mss 1460], length 0
16:33:46.673974 IP 192.168.139.142.37851 > 192.168.139.1.ssh: Flags [S], seq 1830387104, win 1024, options [mss 1460], length 0
16:33:46.674001 IP 192.168.139.142.37851 > 192.168.139.1.5900: Flags [S], seq 1830387104, win 1024, options [mss 1460], length 0
16:33:46.674018 IP 192.168.139.142.37850 > 192.168.139.1.netbios-ssn: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674048 IP 192.168.139.142.37850 > 192.168.139.2.1025: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674068 IP 192.168.139.142.37850 > 192.168.139.143.1025: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674100 IP 192.168.139.142.37850 > 192.168.139.144.netbios-ssn: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674161 IP 192.168.139.142.37850 > 192.168.139.1.1025: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674188 IP 192.168.139.142.37850 > 192.168.139.2.http: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674231 IP 192.168.139.142.37850 > 192.168.139.143.http: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674289 IP 192.168.139.142.37850 > 192.168.139.144.1025: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674316 IP 192.168.139.142.37850 > 192.168.139.2.rtsp: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674355 IP 192.168.139.142.37850 > 192.168.139.143.rtsp: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674399 IP 192.168.139.142.37850 > 192.168.139.144.http: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674423 IP 192.168.139.142.37850 > 192.168.139.2.loc-srv: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674463 IP 192.168.139.142.37850 > 192.168.139.143.loc-srv: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674509 IP 192.168.139.142.37850 > 192.168.139.144.rtsp: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674533 IP 192.168.139.142.37850 > 192.168.139.2.3389: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674576 IP 192.168.139.142.37850 > 192.168.139.143.3389: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674619 IP 192.168.139.142.37850 > 192.168.139.144.loc-srv: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674683 IP 192.168.139.2.1025 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.674717 IP 192.168.139.2.http > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.674734 IP 192.168.139.2.rtsp > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.674749 IP 192.168.139.2.loc-srv > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.674764 IP 192.168.139.2.3389 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.674792 IP 192.168.139.143.1025 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.674808 IP 192.168.139.143.http > 192.168.139.142.37850: Flags [S.], seq 1871542029, ack 1830321570, win 5840, options [mss 1460], length 0
16:33:46.674823 IP 192.168.139.143.rtsp > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.674838 IP 192.168.139.143.loc-srv > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.674853 IP 192.168.139.143.3389 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.674878 IP 192.168.139.144.netbios-ssn > 192.168.139.142.37850: Flags [S.], seq 412208631, ack 1830321570, win 64240, options [mss 1460], length 0
16:33:46.674896 IP 192.168.139.144.1025 > 192.168.139.142.37850: Flags [S.], seq 412272413, ack 1830321570, win 64240, options [mss 1460], length 0
16:33:46.674911 IP 192.168.139.144.http > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.674926 IP 192.168.139.144.rtsp > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.674940 IP 192.168.139.144.loc-srv > 192.168.139.142.37850: Flags [S.], seq 412334212, ack 1830321570, win 64240, options [mss 1460], length 0
16:33:46.674969 IP 192.168.139.142.37850 > 192.168.139.2.1720: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.674986 IP 192.168.139.142.37850 > 192.168.139.143.1720: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675022 IP 192.168.139.142.37850 > 192.168.139.144.3389: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675047 IP 192.168.139.142.37850 > 192.168.139.143.http: Flags [R], seq 1830321570, win 0, length 0
16:33:46.675086 IP 192.168.139.142.37850 > 192.168.139.144.netbios-ssn: Flags [R], seq 1830321570, win 0, length 0
16:33:46.675123 IP 192.168.139.142.37850 > 192.168.139.144.1025: Flags [R], seq 1830321570, win 0, length 0
16:33:46.675140 IP 192.168.139.142.37850 > 192.168.139.144.loc-srv: Flags [R], seq 1830321570, win 0, length 0
16:33:46.675155 IP 192.168.139.142.37850 > 192.168.139.2.imap2: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675199 IP 192.168.139.142.37850 > 192.168.139.143.imap2: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675218 IP 192.168.139.142.37850 > 192.168.139.144.1720: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675240 IP 192.168.139.142.37850 > 192.168.139.2.1723: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675280 IP 192.168.139.142.37850 > 192.168.139.143.1723: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675303 IP 192.168.139.142.37850 > 192.168.139.144.imap2: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675373 IP 192.168.139.2.1720 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.675412 IP 192.168.139.2.imap2 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.675439 IP 192.168.139.2.1723 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.675465 IP 192.168.139.143.1720 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.675481 IP 192.168.139.143.imap2 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.675496 IP 192.168.139.143.1723 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.675519 IP 192.168.139.144.3389 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.675535 IP 192.168.139.144.1720 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.675550 IP 192.168.139.144.imap2 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.675575 IP 192.168.139.142.37850 > 192.168.139.2.microsoft-ds: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675594 IP 192.168.139.142.37850 > 192.168.139.143.microsoft-ds: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675631 IP 192.168.139.142.37850 > 192.168.139.144.1723: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675690 IP 192.168.139.2.microsoft-ds > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.675737 IP 192.168.139.143.microsoft-ds > 192.168.139.142.37850: Flags [S.], seq 1866943693, ack 1830321570, win 5840, options [mss 1460], length 0
16:33:46.675762 IP 192.168.139.144.1723 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.675789 IP 192.168.139.142.37850 > 192.168.139.2.auth: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675809 IP 192.168.139.142.37850 > 192.168.139.143.auth: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675849 IP 192.168.139.142.37850 > 192.168.139.144.microsoft-ds: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675873 IP 192.168.139.142.37850 > 192.168.139.2.imaps: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675913 IP 192.168.139.142.37850 > 192.168.139.143.microsoft-ds: Flags [R], seq 1830321570, win 0, length 0
16:33:46.675955 IP 192.168.139.142.37850 > 192.168.139.143.imaps: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.675978 IP 192.168.139.142.37850 > 192.168.139.144.auth: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.676020 IP 192.168.139.142.37850 > 192.168.139.2.ftp: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.676062 IP 192.168.139.142.37850 > 192.168.139.143.ftp: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.676106 IP 192.168.139.142.37850 > 192.168.139.144.imaps: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.676130 IP 192.168.139.142.37850 > 192.168.139.2.pop3: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.676168 IP 192.168.139.142.37850 > 192.168.139.143.pop3: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.676213 IP 192.168.139.142.37850 > 192.168.139.144.ftp: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.676236 IP 192.168.139.142.37850 > 192.168.139.2.domain: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.676350 IP 192.168.139.2.auth > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.676373 IP 192.168.139.2.imaps > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.676395 IP 192.168.139.2.ftp > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.676417 IP 192.168.139.2.pop3 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.676454 IP 192.168.139.143.auth > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.676479 IP 192.168.139.143.imaps > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.676502 IP 192.168.139.143.ftp > 192.168.139.142.37850: Flags [S.], seq 1868575846, ack 1830321570, win 5840, options [mss 1460], length 0
16:33:46.676525 IP 192.168.139.143.pop3 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.676560 IP 192.168.139.144.microsoft-ds > 192.168.139.142.37850: Flags [S.], seq 412383913, ack 1830321570, win 64240, options [mss 1460], length 0
16:33:46.676586 IP 192.168.139.144.auth > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.676610 IP 192.168.139.144.imaps > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.676632 IP 192.168.139.144.ftp > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.676677 IP 192.168.139.142.37850 > 192.168.139.143.ftp: Flags [R], seq 1830321570, win 0, length 0
16:33:46.676704 IP 192.168.139.142.37850 > 192.168.139.144.microsoft-ds: Flags [R], seq 1830321570, win 0, length 0
16:33:46.676965 IP 192.168.139.1.netbios-ssn > 192.168.139.142.37850: Flags [S.], seq 2878049121, ack 1830321570, win 8192, options [mss 1460], length 0
16:33:46.677278 IP 192.168.139.142.37850 > 192.168.139.1.netbios-ssn: Flags [R], seq 1830321570, win 0, length 0
16:33:46.678892 IP 192.168.139.2.domain > 192.168.139.142.37850: Flags [S.], seq 1651463363, ack 1830321570, win 64240, options [mss 1460], length 0
16:33:46.679044 IP 192.168.139.142.37850 > 192.168.139.2.domain: Flags [R], seq 1830321570, win 0, length 0
16:33:46.679203 IP 192.168.139.142.37850 > 192.168.139.2.https: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.679252 IP 192.168.139.142.37850 > 192.168.139.143.domain: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.679285 IP 192.168.139.142.37850 > 192.168.139.144.pop3: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.679337 IP 192.168.139.142.37850 > 192.168.139.2.mysql: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.679361 IP 192.168.139.142.37850 > 192.168.139.143.https: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.679402 IP 192.168.139.142.37850 > 192.168.139.144.domain: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.679425 IP 192.168.139.142.37850 > 192.168.139.2.2001: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.679464 IP 192.168.139.142.37850 > 192.168.139.143.mysql: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.679506 IP 192.168.139.142.37850 > 192.168.139.144.https: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.679582 IP 192.168.139.2.https > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.679619 IP 192.168.139.2.mysql > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.679636 IP 192.168.139.2.2001 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.679661 IP 192.168.139.143.domain > 192.168.139.142.37850: Flags [S.], seq 1860822617, ack 1830321570, win 5840, options [mss 1460], length 0
16:33:46.679678 IP 192.168.139.143.https > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.679693 IP 192.168.139.143.mysql > 192.168.139.142.37850: Flags [S.], seq 1870166988, ack 1830321570, win 5840, options [mss 1460], length 0
16:33:46.679716 IP 192.168.139.144.pop3 > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.679732 IP 192.168.139.144.domain > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.679748 IP 192.168.139.144.https > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 0, length 0
16:33:46.679776 IP 192.168.139.142.37850 > 192.168.139.2.ldap: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.679795 IP 192.168.139.142.37850 > 192.168.139.143.2001: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.679836 IP 192.168.139.142.37850 > 192.168.139.144.mysql: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.679861 IP 192.168.139.142.37850 > 192.168.139.143.domain: Flags [R], seq 1830321570, win 0, length 0
16:33:46.679902 IP 192.168.139.142.37850 > 192.168.139.143.mysql: Flags [R], seq 1830321570, win 0, length 0
16:33:46.679940 IP 192.168.139.142.37850 > 192.168.139.2.klogin: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.679965 IP 192.168.139.142.37850 > 192.168.139.143.ldap: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.680004 IP 192.168.139.142.37850 > 192.168.139.144.2001: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.680028 IP 192.168.139.142.37850 > 192.168.139.2.postgresql: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.680069 IP 192.168.139.142.37850 > 192.168.139.143.klogin: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.680113 IP 192.168.139.142.37850 > 192.168.139.144.ldap: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.680137 IP 192.168.139.142.37850 > 192.168.139.2.646: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.680179 IP 192.168.139.142.37850 > 192.168.139.143.postgresql: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.680222 IP 192.168.139.142.37850 > 192.168.139.144.klogin: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.680248 IP 192.168.139.142.37850 > 192.168.139.2.ftps: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.680288 IP 192.168.139.142.37850 > 192.168.139.143.646: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.680333 IP 192.168.139.142.37850 > 192.168.139.144.postgresql: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.680358 IP 192.168.139.142.37850 > 192.168.139.2.9999: Flags [S], seq 1830321569, win 1024, options [mss 1460], length 0
16:33:46.680417 IP 192.168.139.2.ldap > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
16:33:46.680438 IP 192.168.139.2.klogin > 192.168.139.142.37850: Flags [R.], seq 0, ack 1830321570, win 32767, length 0
